time_bin,counts,label
270213463.3495257,12,0
270213464.34952587,14,0
270213465.34952605,15,0
270213466.3495262,12,0
270213467.3495264,9,0
270213468.3495266,9,0
270213469.34952676,8,0
270213470.349527,8,0
270213471.3495272,10,0
270213472.34952736,8,0
270213473.34952754,9,0
270213474.3495277,9,0
270213475.3495279,10,0
270213476.3495281,10,0
270213477.34952825,9,0
270213478.34952843,9,0
270213479.3495286,9,0
270213480.3495288,9,0
270213481.349529,9,0
270213482.3495292,9,0
270213483.3495294,9,0
270213484.34952956,9,0
270213485.34952974,9,0
270213486.3495299,9,0
270213487.3495301,9,0
270213488.3495303,9,0
270213489.34953046,8,0
270213490.34953064,8,0
270213491.3495308,8,0
270213492.349531,9,0
270213493.34953123,8,0
270213494.3495314,8,0
270213495.3495316,8,0
270213496.34953177,9,0
270213497.34953195,8,0
270213498.3495321,9,0
270213499.3495323,9,0
270213500.3495325,9,0
270213501.34953266,9,0
270213502.34953284,9,0
270213503.349533,9,0
270213504.34953326,9,0
270213505.34953344,10,0
270213506.3495336,9,0
270213507.3495338,9,0
270213508.349534,10,0
270213509.34953415,8,0
270213510.34953433,9,0
270213511.3495345,9,0
270213512.3495347,8,0
270213513.34953487,8,0
270213514.34953505,8,0
270213515.3495353,8,0
270213516.34953547,8,0
270213517.34953564,9,0
270213518.3495358,9,0
270213519.349536,9,0
270213520.3495362,9,0
270213521.34953636,8,0
270213522.34953654,8,0
270213523.3495367,9,0
270213524.3495369,8,0
270213525.3495371,9,0
270213526.3495373,9,0
270213527.3495375,9,0
270213528.3495377,9,0
270213529.34953785,9,0
270213530.349538,10,0
270213531.3495382,9,0
270213532.3495384,9,0
270213533.34953856,8,0
270213534.34953874,8,0
270213535.3495389,9,0
270213536.3495391,8,0
270213537.3495393,9,0
270213538.3495395,8,0
270213539.3495397,8,0
270213540.3495399,8,0
270213541.34954005,8,0
270213542.34954023,8,0
270213543.3495404,8,0
270213544.3495406,8,0
270213545.34954077,8,0
270213546.34954095,8,0
270213547.3495411,8,0
270213548.3495413,9,0
270213549.34954154,8,0
270213550.3495417,9,0
270213551.3495419,9,0
270213552.3495421,9,0
270213553.34954226,9,0
270213554.34954244,9,0
270213555.3495426,11,0
270213556.3495428,9,0
270213557.349543,9,0
270213558.34954315,8,0
270213559.34954333,8,0
270213560.3495436,8,0
270213561.34954375,9,0
270213562.3495439,8,0
270213563.3495441,8,0
270213564.3495443,9,0
270213565.34954447,8,0
270213566.34954464,9,0
270213567.3495448,8,0
270213568.349545,8,0
270213569.3495452,8,0
270213570.34954536,8,0
270213571.3495456,8,0
270213572.3495458,8,0
270213573.34954596,8,0
270213574.34954613,9,0
270213575.3495463,9,0
270213576.3495465,8,0
270213577.3495467,8,0
270213578.34954685,8,0
270213579.349547,8,0
270213580.3495472,8,0
270213581.3495474,8,0
270213582.34954756,8,0
270213583.3495478,9,0
270213584.349548,9,0
270213585.34954816,9,0
270213586.34954834,8,0
270213587.3495485,8,0
270213588.3495487,8,0
270213589.3495489,8,0
270213590.34954906,9,0
270213591.34954923,8,0
270213592.3495494,8,0
270213593.3495496,9,0
270213594.34954983,8,0
270213595.34955,8,0
270213596.3495502,8,0
270213597.34955037,8,0
270213598.34955055,8,0
270213599.3495507,9,0
270213600.3495509,10,0
270213601.3495511,8,0
270213602.34955126,9,0
270213603.34955144,8,0
270213604.3495516,8,0
270213605.34955186,8,0
270213606.34955204,8,0
270213607.3495522,8,0
270213608.3495524,8,0
270213609.3495526,8,0
270213610.34955275,8,0
270213611.3495529,8,0
270213612.3495531,8,0
270213613.3495533,9,0
270213614.34955347,8,0
270213615.34955364,8,0
270213616.3495539,8,0
270213617.34955406,9,0
270213618.34955424,8,0
270213619.3495544,8,0
270213620.3495546,8,0
270213621.3495548,8,0
270213622.34955496,8,0
270213623.34955513,8,0
270213624.3495553,8,0
270213625.3495555,9,0
270213626.3495557,8,0
270213627.34955585,8,0
270213628.3495561,8,0
270213629.34955627,9,0
270213630.34955645,9,0
270213631.3495566,8,0
270213632.3495568,9,0
270213633.349557,8,0
270213634.34955716,8,0
270213635.34955734,8,0
270213636.3495575,8,0
270213637.3495577,9,0
270213638.3495579,10,0
270213639.3495581,8,0
270213640.3495583,8,0
270213641.3495585,8,0
270213642.34955865,8,0
270213643.34955883,8,0
270213644.349559,9,0
270213645.3495592,8,0
270213646.34955937,8,0
270213647.34955955,9,0
270213648.3495597,9,0
270213649.3495599,10,0
270213650.34956014,10,0
270213651.3495603,10,0
270213652.3495605,10,0
270213653.3495607,9,0
270213654.34956086,10,0
270213655.34956104,10,0
270213656.3495612,11,0
270213657.3495614,10,0
270213658.3495616,8,0
270213659.34956175,8,0
270213660.3495619,9,0
270213661.34956217,10,0
270213662.34956235,8,0
270213663.3495625,8,0
270213664.3495627,9,0
270213665.3495629,8,0
270213666.34956306,9,0
270213667.34956324,8,0
270213668.3495634,10,0
270213669.3495636,10,0
270213670.3495638,10,0
270213671.34956396,8,0
270213672.34956414,9,0
270213673.3495644,8,0
270213674.34956455,9,0
270213675.34956473,9,0
270213676.3495649,9,0
270213677.3495651,9,0
270213678.34956527,8,0
270213679.34956545,9,0
270213680.3495656,9,0
270213681.3495658,9,0
270213682.349566,8,0
270213683.34956616,9,0
270213684.3495664,8,0
270213685.3495666,9,0
270213686.34956676,9,0
270213687.34956694,9,0
270213688.3495671,9,0
270213689.3495673,9,0
270213690.3495675,9,0
270213691.34956765,8,0
270213692.34956783,9,0
270213693.349568,9,0
270213694.3495682,9,0
270213695.3495684,9,0
270213696.3495686,9,0
270213697.3495688,9,0
270213698.34956896,9,0
270213699.34956914,9,0
270213700.3495693,9,0
270213701.3495695,9,0
270213702.3495697,9,0
270213703.34956986,9,0
270213704.34957004,10,0
270213705.3495702,9,0
270213706.34957045,9,0
270213707.34957063,9,0
270213708.3495708,9,0
270213709.349571,9,0
270213710.34957117,9,0
270213711.34957135,10,0
270213712.3495715,9,0
270213713.3495717,9,0
270213714.3495719,9,0
270213715.34957206,9,0
270213716.34957224,9,0
270213717.3495724,9,0
270213718.34957266,9,0
270213719.34957284,9,0
270213720.349573,9,0
270213721.3495732,9,0
270213722.3495734,9,0
270213723.34957355,9,0
270213724.34957373,10,0
270213725.3495739,9,0
270213726.3495741,9,0
270213727.34957427,10,0
270213728.34957445,10,0
270213729.3495747,10,0
270213730.34957486,9,0
270213731.34957504,9,0
270213732.3495752,10,0
270213733.3495754,9,0
270213734.3495756,9,0
270213735.34957576,9,0
270213736.34957594,10,0
270213737.3495761,10,0
270213738.3495763,9,0
270213739.3495765,9,0
270213740.3495767,10,0
270213741.3495769,9,0
270213742.34957707,9,0
270213743.34957725,11,0
270213744.3495774,11,0
270213745.3495776,11,0
270213746.3495778,11,0
270213747.34957796,10,0
270213748.34957814,10,0
270213749.3495783,10,0
270213750.3495785,10,0
270213751.34957874,9,0
270213752.3495789,8,0
270213753.3495791,8,0
270213754.3495793,9,0
270213755.34957945,9,0
270213756.34957963,8,0
270213757.3495798,10,0
270213758.34958,8,0
270213759.34958017,8,0
270213760.34958035,8,0
270213761.3495805,8,0
270213762.3495807,8,0
270213763.34958094,8,0
270213764.3495811,8,0
270213765.3495813,8,0
270213766.3495815,8,0
270213767.34958166,8,0
270213768.34958184,9,0
270213769.349582,8,0
270213770.3495822,9,0
270213771.3495824,9,0
270213772.34958255,9,0
270213773.34958273,9,0
270213774.34958297,9,0
270213775.34958315,9,0
270213776.3495833,8,0
270213777.3495835,9,0
270213778.3495837,10,0
270213779.34958386,9,0
270213780.34958404,9,0
270213781.3495842,9,0
270213782.3495844,9,0
270213783.3495846,10,0
270213784.34958476,9,0
270213785.349585,9,0
270213786.3495852,9,0
270213787.34958535,8,0
270213788.34958553,9,0
270213789.3495857,9,0
270213790.3495859,9,0
270213791.34958607,8,0
270213792.34958625,9,0
270213793.3495864,9,0
270213794.3495866,8,0
270213795.3495868,8,0
270213796.34958696,9,0
270213797.3495872,9,0
270213798.3495874,9,0
270213799.34958756,8,0
270213800.34958774,8,0
270213801.3495879,8,0
270213802.3495881,8,0
270213803.3495883,8,0
270213804.34958845,8,0
270213805.34958863,8,0
270213806.3495888,9,0
270213807.349589,10,0
270213808.3495892,8,0
270213809.3495894,9,0
270213810.3495896,8,0
270213811.34958977,8,0
270213812.34958994,9,0
270213813.3495901,9,0
270213814.3495903,8,0
270213815.3495905,8,0
270213816.34959066,9,0
270213817.34959084,10,0
270213818.349591,9,0
270213819.34959126,8,0
270213820.34959143,9,0
270213821.3495916,9,0
270213822.3495918,8,0
270213823.349592,8,0
270213824.34959215,8,0
270213825.3495923,9,0
270213826.3495925,8,0
270213827.3495927,8,0
270213828.34959286,9,0
270213829.34959304,9,0
270213830.3495933,9,0
270213831.34959346,9,0
270213832.34959364,10,0
270213833.3495938,9,0
270213834.349594,8,0
270213835.3495942,8,0
270213836.34959435,8,0
270213837.34959453,8,0
270213838.3495947,8,0
270213839.3495949,9,0
270213840.34959507,9,0
270213841.34959525,9,0
270213842.3495955,8,0
270213843.34959567,9,0
270213844.34959584,9,0
270213845.349596,9,0
270213846.3495962,9,0
270213847.3495964,8,0
270213848.34959656,9,0
270213849.34959674,9,0
270213850.3495969,9,0
270213851.3495971,9,0
270213852.3495973,8,0
270213853.3495975,8,0
270213854.3495977,8,0
270213855.3495979,8,0
270213856.34959805,8,0
270213857.3495982,8,0
270213858.3495984,9,0
270213859.3495986,8,0
270213860.34959877,8,0
270213861.34959894,8,0
270213862.3495991,8,0
270213863.3495993,8,0
270213864.34959954,8,0
270213865.3495997,8,0
270213866.3495999,8,0
270213867.3496001,8,0
270213868.34960026,8,0
270213869.34960043,8,0
270213870.3496006,8,0
270213871.3496008,9,0
270213872.349601,8,0
270213873.34960115,8,0
270213874.3496013,8,0
270213875.34960157,8,0
270213876.34960175,8,0
270213877.3496019,8,0
270213878.3496021,8,0
270213879.3496023,8,0
270213880.34960246,8,0
270213881.34960264,8,0
270213882.3496028,8,0
270213883.349603,8,0
270213884.3496032,8,0
270213885.34960335,8,0
270213886.34960353,8,0
270213887.3496038,8,0
270213888.34960395,8,0
270213889.3496041,8,0
270213890.3496043,9,0
270213891.3496045,8,0
270213892.34960467,8,0
270213893.34960485,8,0
270213894.349605,8,0
270213895.3496052,8,0
270213896.3496054,9,0
270213897.34960556,8,0
270213898.3496058,8,0
270213899.349606,8,0
270213900.34960616,8,0
270213901.34960634,8,0
270213902.3496065,8,0
270213903.3496067,8,0
270213904.3496069,8,0
270213905.34960705,8,0
270213906.3496072,8,0
270213907.3496074,8,0
270213908.3496076,8,0
270213909.3496078,8,0
270213910.349608,8,0
270213911.3496082,8,0
270213912.34960836,8,0
270213913.34960854,8,0
270213914.3496087,8,0
270213915.3496089,9,0
270213916.3496091,9,0
270213917.34960926,8,0
270213918.34960943,8,0
270213919.3496096,8,0
270213920.34960985,8,0
270213921.34961003,8,0
270213922.3496102,8,0
270213923.3496104,8,0
270213924.34961057,8,0
270213925.34961075,8,0
270213926.3496109,8,0
270213927.3496111,9,0
270213928.3496113,8,0
270213929.34961146,9,0
270213930.34961164,9,0
270213931.3496118,9,0
270213932.34961206,9,0
270213933.34961224,14,0
270213934.3496124,7,0
270213935.3496126,8,0
270213936.3496128,8,0
270213937.34961295,8,0
270213938.34961313,8,0
270213939.3496133,8,0
270213940.3496135,8,0
270213941.34961367,8,0
270213942.34961385,8,0
270213943.3496141,8,0
270213944.34961426,8,0
270213945.34961444,8,0
270213946.3496146,8,0
270213947.3496148,9,0
270213948.349615,8,0
270213949.34961516,8,0
270213950.34961534,8,0
270213951.3496155,8,0
270213952.3496157,8,0
270213953.3496159,8,0
270213954.3496161,8,0
270213955.3496163,6,0
270213956.34961647,8,0
270213957.34961665,8,0
270213958.3496168,8,0
270213959.349617,8,0
270213960.3496172,9,0
270213961.34961736,8,0
270213962.34961754,8,0
270213963.3496177,8,0
270213964.3496179,8,0
270213965.34961814,6,0
270213966.3496183,8,0
270213967.3496185,8,0
270213968.3496187,8,0
270213969.34961885,8,0
270213970.34961903,8,0
270213971.3496192,8,0
270213972.3496194,6,0
270213973.34961957,8,0
270213974.34961975,8,0
270213975.3496199,8,0
270213976.3496201,8,0
270213977.34962034,8,0
270213978.3496205,8,0
270213979.3496207,8,0
270213980.3496209,6,0
270213981.34962106,8,0
270213982.34962124,8,0
270213983.3496214,8,0
270213984.3496216,8,0
270213985.3496218,8,0
270213986.34962195,9,0
270213987.34962213,8,0
270213988.34962237,8,0
270213989.34962255,8,0
270213990.3496227,7,0
270213991.3496229,8,0
270213992.3496231,9,0
270213993.34962326,6,0
270213994.34962344,8,0
270213995.3496236,8,0
270213996.3496238,8,0
270213997.349624,8,0
270213998.34962416,8,0
270213999.3496244,8,0
270214000.3496246,8,0
270214001.34962475,8,0
270214002.34962493,8,0
270214003.3496251,8,0
270214004.3496253,8,0
270214005.34962547,8,0
270214006.34962565,9,0
270214007.3496258,8,0
270214008.349626,8,0
270214009.3496262,8,0
270214010.3496264,8,0
270214011.3496266,8,0
270214012.3496268,8,0
270214013.34962696,8,0
270214014.34962714,8,0
270214015.3496273,8,0
270214016.3496275,9,0
270214017.3496277,8,0
270214018.34962785,8,0
270214019.34962803,8,0
270214020.3496282,8,0
270214021.3496284,8,0
270214022.3496286,8,0
270214023.3496288,8,0
270214024.349629,8,0
270214025.34962916,8,0
270214026.34962934,8,0
270214027.3496295,8,0
270214028.3496297,8,0
270214029.3496299,8,0
270214030.34963006,8,0
270214031.34963024,9,0
270214032.3496304,8,0
270214033.34963065,8,0
270214034.34963083,8,0
270214035.349631,8,0
270214036.3496312,10,0
270214037.34963137,9,0
270214038.34963155,9,0
270214039.3496317,9,0
270214040.3496319,8,0
270214041.3496321,8,0
270214042.34963226,9,0
270214043.34963244,10,0
270214044.3496327,8,0
270214045.34963286,8,0
270214046.34963304,8,0
270214047.3496332,8,0
270214048.3496334,9,0
270214049.3496336,8,0
270214050.34963375,8,0
270214051.34963393,8,0
270214052.3496341,8,0
270214053.3496343,8,0
270214054.34963447,8,0
270214055.34963465,8,0
270214056.3496349,8,0
270214057.34963506,8,0
270214058.34963524,8,0
270214059.3496354,9,0
270214060.3496356,9,0
270214061.3496358,8,0
270214062.34963596,8,0
270214063.34963614,8,0
270214064.3496363,8,0
270214065.3496365,9,0
270214066.3496367,9,0
270214067.3496369,8,0
270214068.3496371,8,0
270214069.34963727,9,0
270214070.34963745,9,0
270214071.3496376,9,0
270214072.3496378,9,0
270214073.349638,9,0
270214074.34963816,9,0
270214075.34963834,8,0
270214076.3496385,8,0
270214077.3496387,8,0
270214078.34963894,9,0
270214079.3496391,8,0
270214080.3496393,9,0
270214081.3496395,8,0
270214082.34963965,9,0
270214083.34963983,9,0
270214084.34964,9,0
270214085.3496402,10,0
270214086.34964037,9,0
270214087.34964055,9,0
270214088.3496407,9,0
270214089.34964097,9,0
270214090.34964114,15,0
270214091.3496413,14,0
270214092.3496415,9,0
270214093.3496417,9,0
270214094.34964186,8,0
270214095.34964204,9,0
270214096.3496422,9,0
270214097.3496424,8,0
270214098.3496426,8,0
270214099.34964275,8,0
270214100.34964293,9,0
270214101.3496432,9,0
270214102.34964335,9,0
270214103.3496435,8,0
270214104.3496437,10,0
270214105.3496439,9,0
270214106.34964406,10,0
270214107.34964424,9,0
270214108.3496444,10,0
270214109.3496446,8,0
270214110.3496448,9,0
270214111.34964496,9,0
270214112.3496452,9,0
270214113.3496454,10,0
270214114.34964556,9,0
270214115.34964573,10,0
270214116.3496459,9,0
270214117.3496461,7,0
270214118.3496463,9,0
270214119.34964645,9,0
270214120.3496466,9,0
270214121.3496468,8,0
270214122.349647,9,0
270214123.3496472,9,0
270214124.3496474,8,0
270214125.3496476,8,0
270214126.34964776,8,0
270214127.34964794,9,0
270214128.3496481,8,0
270214129.3496483,8,0
270214130.3496485,8,0
270214131.34964865,8,0
270214132.34964883,8,0
270214133.349649,8,0
270214134.34964925,9,0
270214135.3496494,8,0
270214136.3496496,6,0
270214137.3496498,8,0
270214138.34964997,9,0
270214139.34965014,8,0
270214140.3496503,8,0
270214141.3496505,8,0
270214142.3496507,8,0
270214143.34965086,8,0
270214144.34965104,8,0
270214145.3496512,8,0
270214146.34965146,8,0
270214147.34965163,9,0
270214148.3496518,9,0
270214149.349652,8,0
270214150.3496522,9,0
270214151.34965235,9,0
270214152.3496525,9,0
270214153.3496527,10,0
270214154.3496529,9,0
270214155.34965307,9,0
270214156.34965324,9,0
270214157.3496535,8,0
270214158.34965366,8,0
270214159.34965384,8,0
270214160.349654,9,0
270214161.3496542,11,0
270214162.3496544,9,0
270214163.34965456,8,0
270214164.34965473,8,0
270214165.3496549,8,0
270214166.3496551,9,0
270214167.3496553,8,0
270214168.3496555,8,0
270214169.3496557,8,0
270214170.34965587,9,0
270214171.34965605,9,0
270214172.3496562,9,0
270214173.3496564,8,0
270214174.3496566,8,0
270214175.34965676,10,0
270214176.34965694,8,0
270214177.3496571,9,0
270214178.3496573,9,0
270214179.34965754,9,0
270214180.3496577,8,0
270214181.3496579,9,0
270214182.3496581,10,0
270214183.34965825,8,0
270214184.3496584,8,0
270214185.3496586,8,0
270214186.3496588,9,0
270214187.34965897,8,0
270214188.34965914,9,0
270214189.3496593,8,0
270214190.3496595,9,0
270214191.34965974,8,0
270214192.3496599,9,0
270214193.3496601,8,0
270214194.3496603,9,0
270214195.34966046,9,0
270214196.34966063,8,0
270214197.3496608,8,0
270214198.349661,8,0
270214199.3496612,9,0
270214200.34966135,8,0
270214201.3496615,9,0
270214202.34966177,8,0
270214203.34966195,8,0
270214204.3496621,9,0
270214205.3496623,8,0
270214206.3496625,8,0
270214207.34966266,8,0
270214208.34966284,10,0
270214209.349663,8,0
270214210.3496632,11,0
270214211.3496634,11,0
270214212.34966356,10,0
270214213.3496638,8,0
270214214.349664,9,0
270214215.34966415,8,0
270214216.34966433,8,0
270214217.3496645,8,0
270214218.3496647,8,0
270214219.34966487,8,0
270214220.34966505,8,0
270214221.3496652,8,0
270214222.3496654,8,0
270214223.3496656,8,0
270214224.3496658,8,0
270214225.349666,8,0
270214226.3496662,8,0
270214227.34966636,8,0
270214228.34966654,8,0
270214229.3496667,8,0
270214230.3496669,8,0
270214231.3496671,8,0
270214232.34966725,8,0
270214233.34966743,8,0
270214234.3496676,8,0
270214235.3496678,8,0
270214236.349668,8,0
270214237.3496682,8,0
270214238.3496684,8,0
270214239.34966856,8,0
270214240.34966874,8,0
270214241.3496689,8,0
270214242.3496691,8,0
270214243.3496693,8,0
270214244.34966946,8,0
270214245.34966964,8,0
270214246.3496698,8,0
270214247.34967005,8,0
270214248.34967023,8,0
270214249.3496704,8,0
270214250.3496706,8,0
270214251.34967077,8,0
270214252.34967095,8,0
270214253.3496711,8,0
270214254.3496713,8,0
270214255.3496715,8,0
270214256.34967166,8,0
270214257.34967184,8,0
270214258.3496721,8,0
270214259.34967226,8,0
270214260.34967244,8,0
270214261.3496726,8,0
270214262.3496728,9,0
270214263.349673,8,0
270214264.34967315,9,0
270214265.34967333,8,0
270214266.3496735,8,0
270214267.3496737,8,0
270214268.34967387,8,0
270214269.3496741,8,0
270214270.3496743,8,0
270214271.34967446,9,0
270214272.34967464,8,0
270214273.3496748,8,0
270214274.349675,8,0
270214275.3496752,9,0
270214276.34967536,9,0
270214277.34967554,8,0
270214278.3496757,8,0
270214279.3496759,9,0
270214280.3496761,8,0
270214281.3496763,8,0
270214282.3496765,8,0
270214283.34967667,8,0
270214284.34967685,8,0
270214285.349677,8,0
270214286.3496772,8,0
270214287.3496774,9,0
270214288.34967756,9,0
270214289.34967774,8,0
270214290.3496779,8,0
270214291.3496781,8,0
270214292.34967834,8,0
270214293.3496785,9,0
270214294.3496787,9,0
270214295.3496789,9,0
270214296.34967905,9,0
270214297.34967923,9,0
270214298.3496794,7,0
270214299.3496796,8,0
270214300.34967977,8,0
270214301.34967995,8,0
270214302.3496801,8,0
270214303.34968036,8,0
270214304.34968054,8,0
270214305.3496807,8,0
270214306.3496809,8,0
270214307.3496811,8,0
270214308.34968126,8,0
270214309.34968144,8,0
270214310.3496816,8,0
270214311.3496818,8,0
270214312.349682,8,0
270214313.34968215,9,0
270214314.34968233,8,0
270214315.34968257,8,0
270214316.34968275,9,0
270214317.3496829,8,0
270214318.3496831,8,0
270214319.3496833,8,0
270214320.34968346,8,0
270214321.34968364,8,0
270214322.3496838,9,0
270214323.349684,8,0
270214324.3496842,8,0
270214325.34968436,8,0
270214326.3496846,8,0
270214327.3496848,8,0
270214328.34968495,9,0
270214329.34968513,9,0
270214330.3496853,9,0
270214331.3496855,9,0
270214332.34968567,8,0
270214333.34968585,8,0
270214334.349686,9,0
270214335.3496862,8,0
270214336.3496864,8,0
270214337.3496866,8,0
270214338.3496868,8,0
270214339.349687,9,0
270214340.34968716,9,0
270214341.34968734,8,0
270214342.3496875,9,0
270214343.3496877,8,0
270214344.3496879,8,0
270214345.34968805,8,0
270214346.34968823,9,0
270214347.3496884,8,0
270214348.34968865,8,0
270214349.3496888,9,0
270214350.349689,8,0
270214351.3496892,8,0
270214352.34968936,8,0
270214353.34968954,9,0
270214354.3496897,9,0
270214355.3496899,8,0
270214356.3496901,10,0
270214357.34969026,9,0
270214358.34969044,11,0
270214359.3496906,9,0
270214360.34969085,9,0
270214361.34969103,9,0
270214362.3496912,8,0
270214363.3496914,8,0
270214364.34969157,9,0
270214365.34969175,9,0
270214366.3496919,10,0
270214367.3496921,9,0
270214368.3496923,8,0
270214369.34969246,8,0
270214370.34969264,8,0
270214371.3496929,9,0
270214372.34969306,10,0
270214373.34969324,10,0
270214374.3496934,9,0
270214375.3496936,8,0
270214376.3496938,10,0
270214377.34969395,8,0
270214378.34969413,9,0
270214379.3496943,9,0
270214380.3496945,10,0
270214381.34969467,9,0
270214382.3496949,10,0
270214383.3496951,10,0
270214384.34969527,9,0
270214385.34969544,9,0
270214386.3496956,9,0
270214387.3496958,9,0
270214388.349696,8,0
270214389.34969616,8,0
270214390.34969634,8,0
270214391.3496965,8,0
270214392.3496967,9,0
270214393.34969693,9,0
270214394.3496971,9,0
270214395.3496973,10,0
270214396.3496975,9,0
270214397.34969765,10,0
270214398.3496978,9,0
270214399.349698,8,0
270214400.3496982,9,0
270214401.34969836,9,0
270214402.34969854,10,0
270214403.3496987,8,0
270214404.3496989,8,0
270214405.34969914,8,0
270214406.3496993,9,0
270214407.3496995,9,0
270214408.3496997,9,0
270214409.34969985,8,0
270214410.34970003,8,0
270214411.3497002,8,0
270214412.3497004,9,0
270214413.34970057,8,0
270214414.34970075,9,0
270214415.3497009,8,0
270214416.34970117,8,0
270214417.34970134,8,0
270214418.3497015,8,0
270214419.3497017,8,0
270214420.3497019,8,0
270214421.34970206,8,0
270214422.34970224,8,0
270214423.3497024,8,0
270214424.3497026,8,0
270214425.3497028,9,0
270214426.34970295,7,0
270214427.3497032,9,0
270214428.3497034,9,0
270214429.34970355,8,0
270214430.3497037,9,0
270214431.3497039,10,0
270214432.3497041,9,0
270214433.34970427,9,0
270214434.34970444,8,0
270214435.3497046,8,0
270214436.3497048,8,0
270214437.349705,8,0
270214438.3497052,8,0
270214439.3497054,8,0
270214440.3497056,8,0
270214441.34970576,8,0
270214442.34970593,8,0
270214443.3497061,8,0
270214444.3497063,8,0
270214445.3497065,8,0
270214446.34970665,8,0
270214447.3497068,8,0
270214448.349707,8,0
270214449.3497072,8,0
270214450.3497074,8,0
270214451.3497076,6,0
270214452.3497078,8,0
270214453.34970796,8,0
270214454.34970814,8,0
270214455.3497083,8,0
270214456.3497085,8,0
270214457.3497087,8,0
270214458.34970886,8,0
270214459.34970903,8,0
270214460.3497092,9,0
270214461.34970945,9,0
270214462.34970963,9,0
270214463.3497098,9,0
270214464.34971,8,0
270214465.34971017,8,0
270214466.34971035,8,0
270214467.3497105,8,0
270214468.3497107,8,0
270214469.3497109,9,0
270214470.34971106,8,0
270214471.34971124,8,0
270214472.3497115,8,0
270214473.34971166,9,0
270214474.34971184,9,0
270214475.349712,9,0
270214476.3497122,9,0
270214477.3497124,9,0
270214478.34971255,8,0
270214479.3497127,8,0
270214480.3497129,14,0
270214481.3497131,10,0
270214482.34971327,9,0
270214483.3497135,9,0
270214484.3497137,8,0
270214485.34971386,8,0
270214486.34971404,9,0
270214487.3497142,9,0
270214488.3497144,9,0
270214489.3497146,13,0
270214490.34971476,10,0
270214491.34971493,8,0
270214492.3497151,8,0
270214493.3497153,10,0
270214494.3497155,12,0
270214495.3497157,14,0
270214496.3497159,13,0
270214497.34971607,10,0
270214498.34971625,10,0
270214499.3497164,10,0
270214500.3497166,9,0
270214501.3497168,9,0
270214502.34971696,9,0
270214503.34971714,8,0
270214504.3497173,8,0
270214505.3497175,8,0
270214506.34971774,9,0
270214507.3497179,10,0
270214508.3497181,8,0
270214509.3497183,8,0
270214510.34971845,8,0
270214511.34971863,8,0
270214512.3497188,8,0
270214513.349719,8,0
270214514.34971917,8,0
270214515.34971935,8,0
270214516.3497195,9,0
270214517.34971976,9,0
270214518.34971994,9,0
270214519.3497201,8,0
270214520.3497203,8,0
270214521.3497205,8,0
270214522.34972066,8,0
270214523.34972084,8,0
270214524.349721,8,0
270214525.3497212,8,0
270214526.3497214,8,0
270214527.34972155,8,0
270214528.3497218,8,0
270214529.34972197,8,0
270214530.34972215,8,0
270214531.3497223,8,0
270214532.3497225,8,0
270214533.3497227,8,0
270214534.34972286,8,0
270214535.34972304,9,0
270214536.3497232,8,0
270214537.3497234,8,0
270214538.3497236,8,0
270214539.34972376,8,0
270214540.349724,8,0
270214541.3497242,8,0
270214542.34972435,8,0
270214543.34972453,8,0
270214544.3497247,8,0
270214545.3497249,9,0
270214546.34972507,8,0
270214547.34972525,8,0
270214548.3497254,8,0
270214549.3497256,8,0
270214550.3497258,8,0
270214551.349726,8,0
270214552.3497262,8,0
270214553.3497264,8,0
270214554.34972656,8,0
270214555.34972674,8,0
270214556.3497269,9,0
270214557.3497271,8,0
270214558.3497273,8,0
270214559.34972745,8,0
270214560.34972763,8,0
270214561.3497278,8,0
270214562.34972805,8,0
270214563.3497282,8,0
270214564.3497284,8,0
270214565.3497286,8,0
270214566.34972876,8,0
270214567.34972894,8,0
270214568.3497291,8,0
270214569.3497293,8,0
270214570.3497295,8,0
270214571.34972966,8,0
270214572.34972984,8,0
270214573.34973,8,0
270214574.34973025,8,0
270214575.34973043,8,0
270214576.3497306,8,0
270214577.3497308,8,0
270214578.34973097,8,0
270214579.34973115,8,0
270214580.3497313,8,0
270214581.3497315,8,0
270214582.3497317,8,0
270214583.34973186,8,0
270214584.34973204,8,0
270214585.3497323,9,0
270214586.34973246,8,0
270214587.34973264,8,0
270214588.3497328,8,0
270214589.349733,8,0
270214590.3497332,8,0
270214591.34973335,8,0
270214592.34973353,8,0
270214593.3497337,8,0
270214594.3497339,8,0
270214595.34973407,8,0
270214596.3497343,8,0
270214597.3497345,8,0
270214598.34973466,8,0
270214599.34973484,8,0
270214600.349735,8,0
270214601.3497352,8,0
270214602.3497354,8,0
270214603.34973556,8,0
270214604.34973574,8,0
270214605.3497359,8,0
270214606.3497361,8,0
270214607.34973633,8,0
270214608.3497365,8,0
270214609.3497367,8,0
270214610.34973687,8,0
270214611.34973705,8,0
270214612.3497372,8,0
270214613.3497374,8,0
270214614.3497376,8,0
270214615.34973776,8,0
270214616.34973794,8,0
270214617.3497381,8,0
270214618.3497383,8,0
270214619.34973854,8,0
270214620.3497387,8,0
270214621.3497389,8,0
270214622.3497391,6,0
270214623.34973925,8,0
270214624.34973943,8,0
270214625.3497396,8,0
270214626.3497398,8,0
270214627.34973997,8,0
270214628.34974015,8,0
270214629.3497403,8,0
270214630.34974056,8,0
270214631.34974074,8,0
270214632.3497409,8,0
270214633.3497411,8,0
